"","FIPSCode","X","CountyNumber","DemVotes","RepVotes","IsDem","year","lessthanhighschool","atleasthighschooldiploma","atleastbachelorsdegree","graduatedegree","schoolenrollment","medianearnings2010dollars","educationindex","incomeindex","whitenotlatinopopulation","africanamericanpopulation","nativeamericanpopulation","asianamericanpopulation","populationsomeotherraceorraces","latinopopulation","childrenunder6livinginpoverty","adults65andolderlivinginpoverty","Xtotalpopulation","preschoolenrollmentratioenrolledages3and4","povertyratebelowfederalpovertythreshold","ginicoefficient","childpovertylivinginfamiliesbelowthepovertyline","managementprofessionalandrelatedoccupations","serviceoccupations","salesandofficeoccupations","farmingfishingandforestryoccupations","constructionextractionmaintenanceandrepairoccupations","productiontransportationandmaterialmovingoccupations"
"2859",33011,2940,30088,461,394,1,2010,9.5,90.5,34.5,12.1,79.9,36162,5.76,6.33,87.6,1.8,0.2,3.2,1.8,5.3,13.2,6,400721,49.3,7.2,0.412,9.9,40.6,13.8,25.8,0.2,8.3,11.4
"2860",33011,2859,30007,3501,3906,0,2010,9.5,90.5,34.5,12.1,79.9,36162,5.76,6.33,87.6,1.8,0.2,3.2,1.8,5.3,13.2,6,400721,49.3,7.2,0.412,9.9,40.6,13.8,25.8,0.2,8.3,11.4
"2861",33013,2856,30004,1149,981,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2862",33013,2903,30051,307,313,0,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2863",33013,2913,30061,794,958,0,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2864",33013,3003,30151,664,680,0,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2865",33013,2893,30041,731,784,0,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2866",33013,2886,30034,905,629,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2867",33013,2980,30128,1414,1546,0,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2868",33013,3083,30231,492,361,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2869",33013,2929,30077,2059,1570,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2870",33013,3042,30190,400,387,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2871",33013,3014,30162,1242,1013,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2872",33013,3073,30221,938,694,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2873",33013,3023,30171,2102,1729,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2874",33013,2954,30102,286,267,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2875",33013,2860,30008,777,571,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2876",33013,3027,30175,959,936,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2877",33013,2876,30024,2509,2352,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2878",33013,3078,30226,623,496,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2879",33013,2960,30108,2264,1471,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2880",33013,2959,30107,3319,3968,0,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2881",33013,2922,30070,1195,1333,0,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2882",33013,2875,30023,1000,766,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2883",33013,3062,30210,654,545,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2884",33013,2898,30046,14097,7252,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2885",33013,3010,30158,1737,1384,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2886",33013,2953,30101,1515,1009,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2887",33013,2877,30025,503,456,1,2010,8.7,91.3,32.7,12.7,79.5,32709,5.71,5.63,94.3,1,0.2,1.6,1.3,1.6,11.2,7.4,146445,51.8,8.1,0.417,10.6,40.1,14.2,24.2,0.5,9.8,11.1
"2888",33015,3013,30161,1104,1395,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2889",33015,2905,30053,1133,1485,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2890",33015,2885,30033,937,1528,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2891",33015,3018,30166,1364,1379,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2892",33015,3017,30165,1198,1189,1,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2893",33015,3015,30163,1462,1558,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2894",33015,3006,30154,564,521,1,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2895",33015,2864,30012,1219,1996,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2896",33015,2891,30039,1082,1622,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2897",33015,3033,30181,2289,2632,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2898",33015,2863,30011,1630,2691,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2899",33015,3057,30205,2411,2395,1,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2900",33015,2921,30069,1793,1697,1,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2901",33015,3046,30194,2030,2211,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2902",33015,2946,30094,548,917,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2903",33015,2941,30089,1355,1159,1,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2904",33015,3086,30234,2964,5224,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2905",33015,2915,30063,592,916,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2906",33015,2924,30072,5194,3614,1,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2907",33015,3040,30188,1930,1873,1,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2908",33015,2931,30079,1039,1380,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2909",33015,2904,30052,983,1356,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2910",33015,2945,30093,4843,4742,1,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2911",33015,3004,30152,396,419,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2912",33015,3029,30177,1709,2387,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2913",33015,2907,30055,7573,8309,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2914",33015,2967,30115,1518,1854,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2915",33015,2966,30114,587,739,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2916",33015,2878,30026,1093,1301,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2917",33015,2979,30127,5660,7295,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2918",33015,3011,30159,3230,1893,1,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2919",33015,2944,30092,2012,3217,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2920",33015,3031,30179,8828,4088,1,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2921",33015,3050,30198,240,322,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2922",33015,3041,30189,6026,8285,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2923",33015,3008,30156,262,298,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2924",33015,3044,30192,1298,1922,0,2010,6.5,93.5,36.6,12.9,81.7,37952,6.2,6.66,94.2,0.6,0.1,1.7,1.3,2.1,4.5,6,295223,60.1,4.7,0.404,4.9,40.7,13.2,27,0.3,8.8,9.9
"2925",33017,3005,30153,699,889,0,2010,10.5,89.5,30,10.9,79.1,29070,5.39,4.81,92.7,0.9,0.2,2.6,1.8,1.8,18,8,123143,42.4,11.3,0.424,12.3,36.1,18.3,26,0.3,7.6,11.7
"2926",33017,3036,30184,7493,6816,1,2010,10.5,89.5,30,10.9,79.1,29070,5.39,4.81,92.7,0.9,0.2,2.6,1.8,1.8,18,8,123143,42.4,11.3,0.424,12.3,36.1,18.3,26,0.3,7.6,11.7
"2927",33017,2992,30140,416,439,0,2010,10.5,89.5,30,10.9,79.1,29070,5.39,4.81,92.7,0.9,0.2,2.6,1.8,1.8,18,8,123143,42.4,11.3,0.424,12.3,36.1,18.3,26,0.3,7.6,11.7
"2928",33017,2996,30144,1104,1124,0,2010,10.5,89.5,30,10.9,79.1,29070,5.39,4.81,92.7,0.9,0.2,2.6,1.8,1.8,18,8,123143,42.4,11.3,0.424,12.3,36.1,18.3,26,0.3,7.6,11.7
"2929",33017,3055,30203,1235,1214,1,2010,10.5,89.5,30,10.9,79.1,29070,5.39,4.81,92.7,0.9,0.2,2.6,1.8,1.8,18,8,123143,42.4,11.3,0.424,12.3,36.1,18.3,26,0.3,7.6,11.7
"2930",33017,2866,30014,2577,2271,1,2010,10.5,89.5,30,10.9,79.1,29070,5.39,4.81,92.7,0.9,0.2,2.6,1.8,1.8,18,8,123143,42.4,11.3,0.424,12.3,36.1,18.3,26,0.3,7.6,11.7
"2931",33017,2984,30132,673,466,1,2010,10.5,89.5,30,10.9,79.1,29070,5.39,4.81,92.7,0.9,0.2,2.6,1.8,1.8,18,8,123143,42.4,11.3,0.424,12.3,36.1,18.3,26,0.3,7.6,11.7
"2932",33017,2914,30062,5074,2217,1,2010,10.5,89.5,30,10.9,79.1,29070,5.39,4.81,92.7,0.9,0.2,2.6,1.8,1.8,18,8,123143,42.4,11.3,0.424,12.3,36.1,18.3,26,0.3,7.6,11.7
"2933",33017,2910,30058,9724,6162,1,2010,10.5,89.5,30,10.9,79.1,29070,5.39,4.81,92.7,0.9,0.2,2.6,1.8,1.8,18,8,123143,42.4,11.3,0.424,12.3,36.1,18.3,26,0.3,7.6,11.7
"2934",33017,2973,30121,1621,921,1,2010,10.5,89.5,30,10.9,79.1,29070,5.39,4.81,92.7,0.9,0.2,2.6,1.8,1.8,18,8,123143,42.4,11.3,0.424,12.3,36.1,18.3,26,0.3,7.6,11.7
"2935",33017,3049,30197,3028,2151,1,2010,10.5,89.5,30,10.9,79.1,29070,5.39,4.81,92.7,0.9,0.2,2.6,1.8,1.8,18,8,123143,42.4,11.3,0.424,12.3,36.1,18.3,26,0.3,7.6,11.7
"2936",33017,2925,30073,1545,1429,1,2010,10.5,89.5,30,10.9,79.1,29070,5.39,4.81,92.7,0.9,0.2,2.6,1.8,1.8,18,8,123143,42.4,11.3,0.424,12.3,36.1,18.3,26,0.3,7.6,11.7
"2937",33017,3037,30185,837,680,1,2010,10.5,89.5,30,10.9,79.1,29070,5.39,4.81,92.7,0.9,0.2,2.6,1.8,1.8,18,8,123143,42.4,11.3,0.424,12.3,36.1,18.3,26,0.3,7.6,11.7
"2938",33019,2853,30001,316,212,1,2010,10.1,89.9,25.9,9.2,75.8,30230,4.84,5.08,96.2,0.4,0.3,0.6,1.4,1.1,15.3,7.9,43742,42.8,10,0.407,12.6,32.8,16,24.1,0.5,9.2,17.4
"2939",33019,2894,30042,3352,2147,1,2010,10.1,89.9,25.9,9.2,75.8,30230,4.84,5.08,96.2,0.4,0.3,0.6,1.4,1.1,15.3,7.9,43742,42.8,10,0.407,12.6,32.8,16,24.1,0.5,9.2,17.4
"2940",33019,2974,30122,294,316,0,2010,10.1,89.9,25.9,9.2,75.8,30230,4.84,5.08,96.2,0.4,0.3,0.6,1.4,1.1,15.3,7.9,43742,42.8,10,0.407,12.6,32.8,16,24.1,0.5,9.2,17.4
"2941",33019,3070,30218,424,359,1,2010,10.1,89.9,25.9,9.2,75.8,30230,4.84,5.08,96.2,0.4,0.3,0.6,1.4,1.1,15.3,7.9,43742,42.8,10,0.407,12.6,32.8,16,24.1,0.5,9.2,17.4
"2942",33019,2937,30085,227,202,1,2010,10.1,89.9,25.9,9.2,75.8,30230,4.84,5.08,96.2,0.4,0.3,0.6,1.4,1.1,15.3,7.9,43742,42.8,10,0.407,12.6,32.8,16,24.1,0.5,9.2,17.4
"2943",33019,2971,30119,223,164,1,2010,10.1,89.9,25.9,9.2,75.8,30230,4.84,5.08,96.2,0.4,0.3,0.6,1.4,1.1,15.3,7.9,43742,42.8,10,0.407,12.6,32.8,16,24.1,0.5,9.2,17.4
"2944",33019,2939,30087,1144,831,1,2010,10.1,89.9,25.9,9.2,75.8,30230,4.84,5.08,96.2,0.4,0.3,0.6,1.4,1.1,15.3,7.9,43742,42.8,10,0.407,12.6,32.8,16,24.1,0.5,9.2,17.4
"2945",33019,2900,30048,635,395,1,2010,10.1,89.9,25.9,9.2,75.8,30230,4.84,5.08,96.2,0.4,0.3,0.6,1.4,1.1,15.3,7.9,43742,42.8,10,0.407,12.6,32.8,16,24.1,0.5,9.2,17.4
"2946",33019,2901,30049,196,233,0,2010,10.1,89.9,25.9,9.2,75.8,30230,4.84,5.08,96.2,0.4,0.3,0.6,1.4,1.1,15.3,7.9,43742,42.8,10,0.407,12.6,32.8,16,24.1,0.5,9.2,17.4
"2947",33019,3075,30223,285,314,0,2010,10.1,89.9,25.9,9.2,75.8,30230,4.84,5.08,96.2,0.4,0.3,0.6,1.4,1.1,15.3,7.9,43742,42.8,10,0.407,12.6,32.8,16,24.1,0.5,9.2,17.4
"2948",33019,2889,30037,1365,856,1,2010,10.1,89.9,25.9,9.2,75.8,30230,4.84,5.08,96.2,0.4,0.3,0.6,1.4,1.1,15.3,7.9,43742,42.8,10,0.407,12.6,32.8,16,24.1,0.5,9.2,17.4
"2949",33019,3051,30199,365,398,0,2010,10.1,89.9,25.9,9.2,75.8,30230,4.84,5.08,96.2,0.4,0.3,0.6,1.4,1.1,15.3,7.9,43742,42.8,10,0.407,12.6,32.8,16,24.1,0.5,9.2,17.4
"2950",33019,3012,30160,1448,1310,1,2010,10.1,89.9,25.9,9.2,75.8,30230,4.84,5.08,96.2,0.4,0.3,0.6,1.4,1.1,15.3,7.9,43742,42.8,10,0.407,12.6,32.8,16,24.1,0.5,9.2,17.4
"2951",33019,3028,30176,976,457,1,2010,10.1,89.9,25.9,9.2,75.8,30230,4.84,5.08,96.2,0.4,0.3,0.6,1.4,1.1,15.3,7.9,43742,42.8,10,0.407,12.6,32.8,16,24.1,0.5,9.2,17.4
"2952",33019,3060,30208,916,1075,0,2010,10.1,89.9,25.9,9.2,75.8,30230,4.84,5.08,96.2,0.4,0.3,0.6,1.4,1.1,15.3,7.9,43742,42.8,10,0.407,12.6,32.8,16,24.1,0.5,9.2,17.4
"2953",34001,3090,31001,59509,41918,1,2010,15.3,84.7,23.6,7.2,81.7,30055,4.98,5.04,58.6,14.9,0.2,7.4,2.1,16.8,21.3,10.7,274549,52.1,11.8,0.445,16.9,28.1,30.7,24.3,0.5,8.1,8.4
"2954",34003,3091,31002,193470,155267,1,2010,9.1,90.9,44.5,16.7,84.6,44819,6.87,7.81,62.5,5.2,0.1,14.4,1.7,16.1,6.1,7.5,905116,68.2,5.8,0.468,6.2,45.2,12.4,28.3,0.1,6.4,7.7
"2955",34005,3092,31003,115951,79110,1,2010,9.1,90.9,33.5,11.8,81.3,41123,5.85,7.22,70.6,15.9,0.1,4.3,2.6,6.4,7.3,4.4,448734,58.1,5.5,0.405,7.2,40.9,14.3,27.9,0.5,7.1,9.2
"2956",34007,3093,31004,137795,63329,1,2010,14.6,85.4,27.9,10,79.4,34669,5.1,6.03,60.3,18.4,0.2,5.1,1.8,14.2,19.2,8.3,513657,63.6,11.2,0.443,16.8,36.9,16.7,27.6,0.1,7.3,11.3
"2957",34009,3094,31005,21275,25488,0,2010,11.8,88.2,26.4,8.9,74.6,31281,4.66,5.32,86.9,4.4,0.1,0.8,1.5,6.2,15.3,6.2,97265,62.4,9.2,0.454,11.8,33.5,20.8,25.3,0.6,12.4,7.5
"2958",34011,3095,31006,30172,18767,1,2010,24.2,75.8,13.3,3.9,74.5,28366,3.29,4.64,50.3,18.7,0.7,1.2,2,27.1,26.4,8.9,156898,62.1,15.5,0.433,23.9,25.7,22.5,23.6,1.3,8.8,18.1
"2959",34013,3096,31007,217950,61595,1,2010,18,82,31.6,12.3,79.4,33571,5.22,5.81,33.2,39.3,0.2,4.5,2.5,20.3,22,11.9,783969,71.1,14.6,0.523,20.1,36.3,18.7,25.6,0.1,7.8,11.6
"2960",34015,3097,31008,72960,58915,1,2010,10.5,89.5,26.9,8.3,82.6,39598,5.48,6.96,81.1,9.7,0.1,2.6,1.8,4.8,10.9,8.1,288288,59.8,7.1,0.399,9.1,38.3,14.2,28.1,0.4,8.7,10.5
"2961",34017,3098,31009,136239,38082,1,2010,19.7,80.3,34.6,12.2,76.2,34917,4.98,6.08,30.8,11.2,0.1,13.2,2.3,42.2,21.9,15.4,634266,67.4,15.1,0.488,23.5,36.1,18.1,25.5,0.1,7.2,13
"2962",34019,3099,31010,25148,36979,0,2010,6,94,47.5,19.5,85.5,50343,7.36,8.62,87.7,2.5,0.1,3.2,1.2,5.2,4.4,3.4,128349,68.4,4,0.439,3.9,49.1,11.7,26.4,0.2,7.3,5.3
"2963",34021,3100,31011,94300,43155,1,2010,13.5,86.5,38.2,17.6,82.3,36189,6.22,6.33,54.5,19.5,0.1,8.9,1.9,15.1,16,6.8,366513,63.3,10.1,0.476,14.1,42.9,16.3,25.3,0.2,6.2,9.1
"2964",34023,3101,31012,179515,102472,1,2010,12,88,38.4,15.3,82.3,41464,6.2,7.28,49.2,8.8,0.1,21.3,2.1,18.4,9.9,6.6,809858,58.2,7.4,0.407,9.3,42.7,12.9,26.5,0,6.7,11.2
"2965",34025,3102,31013,125471,140376,0,2010,8.8,91.2,39.2,14.9,84.3,41577,6.55,7.29,76.7,7,0.1,4.9,1.7,9.7,8.7,6.1,630380,69.9,6.3,0.462,7.7,42.4,14.9,27.1,0.3,8,7.3
"2966",34027,3103,31014,90313,114265,0,2010,6.9,93.1,48.4,19,86.1,48280,7.4,8.33,75.1,2.9,0.1,8.9,1.6,11.5,3.8,4.7,492276,70.7,4,0.449,4.2,48.9,12.4,25.6,0.1,6.1,7
